extract_date,id,title,street_name,general_address,apartment_type,stock,total_area,used_area,rooms,bedrooms,bathrooms,cold_rent,total_rent,condition
yesterday,78236041,Zuhause am Potsdamer Platz: West-Loggia und erstklassiger Service - The Charleston Berlin Living,GabrieleTergitPromenade ,"10963 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,4 von 7,"90,16 m²",,2,1,1,1.250 €,"1.684,75 €",Neuwertig
yesterday,111321013,Gehobenes Wohnen in Design-Neubau mit Concierge,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,2 von 7,"67,27 m²",,2,1,1,"1.009,05 €","1.305,10 €",Erstbezug
yesterday,111343134,Neubauwohnung mit Parkett - Fußbodenheizung - zwei Bäder,Hallesche Straße ,"10963 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,1 von 6,"72,97 m²",,3,2,2,"1.167,52 €","1.433,86 €",Erstbezug
yesterday,111262577,Moderner Erstbezug am Gleisdreieckpark,Hallesche Straße a,"10963 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,6 von 7,"72,25 m²",,2,1,1,"1.192,13 €","1.448,62 €",Erstbezug
yesterday,111508371,Erstbezug - direkte Wasserlage und nahe zum Hauptbahnhof,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,5 von 6,"67,27 m²",,2,1,1,"1.143,59 €","1.439,64 €",Erstbezug
yesterday,111141252,Neubauwohnung in toller Anlage - mit zwei Balkonen,Hallesche Straße a,"10963 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,2 von 7,"76,05 m²",,3,2,1,"1.254,83 €","1.532,41 €",Erstbezug
yesterday,111517513,Ruhig und dennoch zentral - Neubauwohnung mit zwei Terrassen und Gartenanteil,Hallesche Str. a,"10963 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,,"80,13 m²",,3,1,1,"1.322,15 €","1.656,61 €",Erstbezug
yesterday,110912828,Neubau - 3-Zimmer-Wohnung in Toplage am Hauptbahnhof,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 6,"83,93 m²",,3,2,2,"1.468,78 €","1.835,47 €",Erstbezug
yesterday,108275229,Neubauwohnung mit Concierge-Service und Wasserblick,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3 von 6,"83,81 m²",,3,2,2,"1.634,30 €","1.999,65 €",Erstbezug
yesterday,110986897,Erstbezug nach Sanierung: Charmante 5 Zimmerwohnung mit Balkon in Ku'Damm nähe!,Damaschkestr. ,"10711 Berlin, Wilmersdorf (Wilmersdorf)",,,,,,,,,,
yesterday,111051603,Dachgeschoss ohne Schrägen im belebten Friedrichshagen!,,12587 Berlin,Dachgeschoss,,"77,42 m²",,3,,,700 €,855 €,
yesterday,111963106,Stilvolle Altbau-Whg mit gr. Garten und Terrasse! *EBK / 2 Stellplätze / Sauna*,HildegardMarcussonStr. ,"10317 Berlin, Lichtenberg (Lichtenberg)",Hochparterre,0,145 m²,,4,3,1,2.030 €,2.400 €,Saniert
yesterday,108953341,Erstbezug in Wasserlage - Dachgeschosswohnung mit Klimaanlage,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,6 von 6,"83,81 m²",,3,2,2,"1.843,82 €","2.210,01 €",Erstbezug
yesterday,111484736,Familienwohnung im attraktiven Neubau mit großer Terrasse,Hallesche Straße a,"10963 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,4 von 7,"101,21 m²",,4,3,2,1.589 €,"1.958,42 €",Erstbezug
yesterday,112070896,Gepflegter Neubau im grünen Karlshorst - 2 Balkone,Güntherstraße A,"10318 Berlin, Karlshorst (Lichtenberg)",Etagenwohnung,3 von 4,"81,65 m²",,3,2,1,735 €,895 €,Gepflegt
yesterday,111958666,"F-hain: Simon-Dach-Str: u.a.: 3,5-Zi-AB-Whg mit Wohnküche und EBK, 65 m² per SOFORT zu VERMIETEN",,10245 Berlin Friedrichshain,Etagenwohnung,3 von 5,65 m²,65 m²,"3,5",3,1,1.200 €,1.395 €,Erstbezug nach Sanierung
yesterday,51856378,*Großzügige 5-Zimmer-MAISONETTE im Grünen*,Im Fischgrund b,"13465 Berlin, Frohnau (Reinickendorf)",Etagenwohnung,1 von 3,"125,65 m²","125,65 m²",5,3,1,"1.319,36 €","1.707,08 €",Gepflegt
yesterday,112170415,"Traumwohnung mit Parkett, Loggia und Aufzug in bester Lage!",Kanzowstraße ,"10439 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,4 von 4,"85,01 m²",,2,1,1,"895,10 €",1.100 €,Gepflegt
yesterday,111788346,5-Zimmer-Wohnung in ruhiger Lage,Avenue Charles de Gaulle  B,"13469 Berlin, Wittenau (Reinickendorf)",Etagenwohnung,1 von 3,152 m²,,5,,1,1.383 €,1.872 €,Gepflegt
yesterday,111240577,Sanierte Maisonette- Wohnung im kleinen und ruhigen Mehrfamilienhaus,Quendelsteig ,"14129 Berlin, Nikolassee (Zehlendorf)",Maisonette,1 von 2,"113,37 m²",,"4,5",,,1.334 €,1.699 €,Saniert
yesterday,111503589,** BES. SA. 16.12.17 UM 9.30 Uhr ** WBS mit besonderem Wohnbedarf (Dringlichkeit) notwendig!,Andreasberger Straße ,"12347 Berlin, Britz (Neukölln)",Etagenwohnung,1,"66,63 m²",,2,,1,"417,80 €","626,80 €",Vollständig renoviert
yesterday,111058750,++TOP WG WOHNUNG SUCHT COOLE BEWOHNER IM HERZEN VON NEUKÖLLN++,Andreasberger Str. ,"12347 Berlin, Britz (Neukölln)",Etagenwohnung,1 von 5,"58,89 m²",,2,1,1,"677,24 €","818,49 €",Saniert
yesterday,112111576,Komfortables Wohnen für 1 Jahr!*Altbau-Flair in TU-Nähe!*4. Obergeschoss*sehr gut ausgestattet,Pascalstraße ,"10587 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,4 von 4,40 m²,,1,,1,599 €,750 €,Modernisiert
yesterday,111940851,**Erdgeschosswohnung mit 2 Terrassen** hier findet auch Ihr vierbeiniger Liebling ein Zuhause,Rigaer Str.  B,"10247 Berlin, Friedrichshain (Friedrichshain)",,,,,,,,,,
yesterday,109109600,"Ihre neue Traumwohnung im Neubau - Großzügige, helle 3-Zimmer mit Balkon in West-Ausrichtung",Kiefholzstr. ,"12435 Berlin, Treptow (Treptow)",Etagenwohnung,1 von 6,89 m²,"88,69 m²",3,2,2,"1.286,01 €","1.596,42 €",Erstbezug
yesterday,112124789,"Besichtigung am Mittwoch,13.12. um 16:40 Uhr! Wunderschöne Wohnung im Grünen - zur Dahme ausgerichte",Wendenschloßstraße ,"12557 Berlin, Köpenick (Köpenick)",Etagenwohnung,1 von 5,"62,5 m²",,2,1,1,"540,60 €","712,50 €",Gepflegt
yesterday,112153709,Freitagsbesichtigung am 15.12. um 15:30! Wunderschöne Zwei-Zimmer-Wohnung an der Dahme mit Balkon!,Wendenschloßstraße ,"12557 Berlin, Köpenick (Köpenick)",Etagenwohnung,4 von 5,"52,53 m²",,2,1,1,"420,20 €","564,60 €",Gepflegt
yesterday,112131454,Mittwochsbesichtigung am 13.12. um 17:00 Uhr! Komfortable Zwei-Zimmer-Wohnung in idyllischer Lage,Wendenschloßstraße ,"12557 Berlin, Köpenick (Köpenick)",Etagenwohnung,1 von 3,"61,7 m²",,2,1,1,"481,30 €",651 €,Gepflegt
yesterday,99377384,Exklusive 2 Zimmer Wohnung mit gehobener Ausstattung,Wiltbergstraße ,"13125 Berlin, Buch (Pankow)",Hochparterre,1 von 2,"63,3 m²",18 m²,2,1,1,790 €,1.033 €,Neuwertig
yesterday,110061902,Besser wohnen im Modernen Stil!,Blankenburger Straße ,"13156 Berlin, Niederschönhausen (Pankow)",Etagenwohnung,2,"145,17 m²",,4,,,"1.596,87 €","1.965,52 €",Erstbezug
yesterday,112095121,CITY-CONCEPT: Hochrepräsentatives Wohnen in der Knesebeckstraße-Erstbezug nach umfassender Sanierung,Knesebeckstraße ,"10623 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,,"182,27 m²",,5,2,1,2.998 €,3.379 €,Erstbezug nach Sanierung
yesterday,111438172,CITY-CONCEPT: Klassische Komfortaltbauwohnung nahe Kurfürstendamm - Erstbezug nach Sanierung -,Westfälische Straße ,"10711 Berlin, Wilmersdorf (Wilmersdorf)",Etagenwohnung,4,100 m²,,3,2,1,1.495 €,1.710 €,Erstbezug nach Sanierung
yesterday,111244051,CITY-CONCEPT: Repräsentatives Wohnen mit zwei Dachterrassen & direktem Blick auf den Gendarmenmarkt,Markgrafenstraße ,"10117 Berlin, Mitte (Mitte)",Dachgeschoss,6,292 m²,,5,4,2,5.980 €,6.724 €,Neuwertig
yesterday,108741138,#Wow-Effekt – große Wohnung mit zwei Balkonen direkt am Potsdamer Platz!,Linkstraße ,"10785 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3 von 11,"151,01 m²","151,01 m²",4,1,0,2.417 €,3.055 €,Vollständig renoviert
yesterday,103707586,#Repräsentative Miet-Maisonette mit großem Balkon direkt am Potsdamer Platz!,BrüderGrimmGasse ,"10785 Berlin, Tiergarten (Tiergarten)",Maisonette,4 von 11,"142,92 m²","142,92 m²",3,2,3,2.287 €,2.891 €,
yesterday,110512149,schöne 3 zi-whg mit großem balkon EBK u. tiefgarage im grunewald,,14193 Berlin,Etagenwohnung,1 von 3,"127,19 m²",,3,2,2,2.500 €,2.900 €,Neuwertig
yesterday,111870366,3-Zimmer-Wohnung mit Sonnenterrasse,,10318 Berlin,Etagenwohnung,,"105,69 m²",,3,,2,1.320 €,1.600 €,
yesterday,111879554,Zweisamkeit mit ausreichend Platz! Große Wohnung in Helle Mitte!,FritzLangStraße ,"12627 Berlin, Hellersdorf (Hellersdorf)",,2,"68,04 m²",,2,,,539 €,738 €,Gepflegt
yesterday,111879546,*Frisch Renoviert* Große Wohnung für Pärchen oder die kleine Familie!,Arnouxstraße ,"13127 Berlin, Französisch Buchholz (Pankow)",,,,,,,,,,
yesterday,111853593,Groß aber gemütlich - Pärchenwohnung mitten in Pankow!,Rosenthaler Weg A,"13127 Berlin, Französisch Buchholz (Pankow)",,,,,,,,,,
yesterday,111828111,"Schöne, große Familienwohnung in Neu-Hohenschönhausen mit EBK!",Welsestraße ,"13057 Berlin, Neu-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,5,"90,89 m²",,4,,,789 €,995 €,Modernisiert
yesterday,111828109,Single-Wohnung mitten in Lichtenberg!,Rhinstraße ,"10315 Berlin, Friedrichsfelde (Lichtenberg)",Etagenwohnung,3,"37,17 m²",,1,,,439 €,526 €,Modernisiert
yesterday,111801014,Singleappartment sucht Nachmieter!,Havelländer Ring ,"12629 Berlin, Hellersdorf (Hellersdorf)",,3,"34,4 m²",,1,,,419 €,504 €,Modernisiert
yesterday,111621979,Klein aber fein - Single-Appartment am Linden-Center!,Wustrower Straße ,"13051 Berlin, Neu-Hohenschönhausen (Hohenschönhausen)",,,,,,,,,,
yesterday,108275288,Große 3-Zimmer-Wohnung nahe Regierungsviertel - Wasserblick - Erstbezug,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",,,,,,,,,,
yesterday,67175949,Repräsentativ - Doorman-Service - Toplage am Potsdamer Platz,GabrieleTergitPromenade ,"10963 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,4 von 8,"137,03 m²",,3,2,2,"2.000,64 €","2.705,64 €",Neuwertig
yesterday,109860388,Rollstuhlfahrer geeignete 2-Zimmer-Wohnung in Neu-Hohenschönhausen,Zingster Straße ,"13051 Berlin, Neu-Hohenschönhausen (Hohenschönhausen)",,3 von 12,"70,74 m²","70,74 m²",2,1,1,"590,61 €","795,58 €",Saniert
yesterday,112079050,"am lützowufer 4,5 zi-whg im 3. og mit aufzug EBK und balkon",,10785 berlin,Etagenwohnung,3 von 4,170 m²,,"4,5",2,2,2.295 €,2.845 €,Gepflegt
yesterday,112079062,wohnen im frank-gerry-haus am brandenburger tor,,10117 Berlin,Etagenwohnung,8 von 9,85 m²,,2,1,1,1.500 €,1.850 €,Neuwertig
yesterday,111454388,3 zi-whg mit garten u terrasse EBK TG u concierge am berliner dom,,10178 Berlin,Etagenwohnung,1 von 8,"159,4 m²",,3,2,1,"2.077,40 €",2.715 €,Neuwertig
yesterday,112025964,wasserlage an der museumsinsel mit concierge aufzug balkon EBK TG (6.5),,10178 Berlin,Etagenwohnung,6 von 8,150 m²,,3,2,2,2.400 €,"3.001,20 €",Erstbezug
yesterday,111530931,"Dachgeschosswohnung nach Sanierung - Neues Bad, Parkett!",Buschallee ,"13088 Berlin, Weißensee (Weißensee)",Dachgeschoss,3,"45,47 m²",,2,,,"537,61 €","683,23 €",
yesterday,111997223,Erstbezug nach Sanierung ** Neues Bad und Parkett **,Buschallee ,"13088 Berlin, Weißensee (Weißensee)",Erdgeschosswohnung,0,"49,57 m²",,2,,,"551,18 €","709,93 €",Saniert
yesterday,111267177,Wohnen ab 50+ - noch vor Weihnachten beziehbar!,Stichstr. ,"13597 Berlin, Spandau (Spandau)",Etagenwohnung,2,"43,41 m²",,1,,,"425,42 €","567,55 €",
yesterday,112152327,ERSTBEZUG NACH SANIERUNG: Einmalige Drei Zimmer Wohnung in Wilmersdorf! Ab Sofort!,Halberstädter Straße ,"10711 Berlin, Wilmersdorf (Wilmersdorf)",,,,,,,,,,
yesterday,110750366,*Außergewöhnlich - Galeriewohnung im grünen Köpenick!**,Grünauer Str. ,"12557 Berlin, Köpenick (Köpenick)",Etagenwohnung,2,"66,97 m²",,2,,,"600,05 €","779,05 €",
yesterday,112014548,"Erstbezug nach Sanierung *Wunderschöne, ruhige Altbauwohnung mit neuer EBK & Balkon *Stuck *Parkett",Flughafenstraße ,"12053 Berlin, Neukölln (Neukölln)",,1 von 4,87 m²,,3,,1,1.169 €,1.395 €,Erstbezug nach Sanierung
yesterday,111500032,#Residieren im Bauhaus Architektur-Unikat!,Bolivarallee ,"14050 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,3 von 4,220 m²,,6,4,2,2.200 €,2.750 €,Vollständig renoviert
yesterday,111614026,#Helle Stadtwohnung mit grosser Terrasse im Bayerischen Viertel!,Meraner Straße a,"10825 Berlin, Schöneberg (Schöneberg)",Etagenwohnung,2 von 5,"97,68 m²","97,68 m²",3,2,2,1.470 €,1.677 € (zzgl. Heizkosten),Erstbezug
yesterday,106676382,#Panoramafenster über 2 Etagen– luxuriöse Dachgeschossmaisonette am Potsdamer Platz!,RudolphvonGneistGasse ,"10785 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,9 von 11,"156,68 m²","156,68 m²",4,1,1,2.507 €,3.169 €,Vollständig renoviert
yesterday,110748187,"#Potsdamer Platz: Großzügig, mit Balkon + Terrasse, zwei Bädern, Einbauküche, Parkett!",BrüderGrimmGasse ,"10785 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,2 von 11,"125,98 m²","125,98 m²",4,3,0,2.142 €,2.646 €,Vollständig renoviert
yesterday,111614022,#Residieren am Ku´Damm - Dachgeschoss mit On-Top-Terrasse und Kaminofen!,Dahlmannstraße ,"10629 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,138 m²,138 m²,4,3,2,2.500 €,2.900 €,Erstbezug
yesterday,109562408,#Designermöbel inklusive: Luxusneubau nahe Brandenburger Tor!,Schadowstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,4 von 7,71 m²,71 m²,2,1,1,1.590 €,1.890 €,Neuwertig
yesterday,78984677,Wohnungen für 550 € incl. aller NK außer Strom,Slabystr. ,"12459 Berlin, Oberschöneweide (Köpenick)",Etagenwohnung,4 von 4,35 m²,35 m²,1,,,430 €,550 €,Erstbezug
yesterday,111848714,3 Zimmer im Neubau mit Blick zum Fernsehturm,Berolinastr. ,"10178 Berlin, Mitte (Mitte)",Etagenwohnung,5 von 7,"88,48 m²",,3,2,1,"1.327,20 €","1.678,40 €",Erstbezug
yesterday,111887777,Helle Wohnung mit Wintergarten und netter Mieterschaft - SOFORT BEZUGSFREI,Mariendorfer Damm ,"12109 Berlin, Mariendorf (Tempelhof)",Etagenwohnung,2 von 6,"77,57 m²",,3,,1,"742,33 €","947,33 €",Gepflegt
yesterday,112172971,"Viel Platz für die ganze Familie, im grünen Dahlem, mit großem Balkon ab Februar 2018!",Stewardstraße ,"14169 Berlin, Zehlendorf (Zehlendorf)",Etagenwohnung,1 von 3,"140,15 m²",,4,3,1,"1.303,40 €","1.681,40 €",Gepflegt
yesterday,105475559,Hochwertiges Domizil in Berliner City-Lage!,Leipziger Straße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,7 von 7,"117,08 m²",,2,1,1,1.950 €,2.460 €,
yesterday,110031580,Modern Living in Berlin-The place to be!,Alte Potsdamer Straße ,"10785 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,6,"105,34 m²",,3,2,2,1.800 €,"2.221,36 €",Neuwertig
yesterday,111447264,Erstbezug nach Sanierung ab März 2018,KöniginElisabethStr. ,"14059 Berlin, Charlottenburg (Charlottenburg)",,2,"134,36 m²",,5,,,1.550 €,1.910 €,Erstbezug nach Sanierung
yesterday,111532604,1 Raum Wohnung mit großer Wohnküche,Lepsiusstr. ,"12163 Berlin, Steglitz (Steglitz)",,0,"48,95 m²",,1,,,600 €,755 €,Saniert
yesterday,111661871,Erstbezug nach Modernisierung,Bendastr. ,"12051 Berlin, Neukölln (Neukölln)",,1,"50,4 m²",,1,,,630 €,806 €,Erstbezug nach Sanierung
yesterday,110545233,Weihnachtsangebot! Einziehen und erst im Februar zahlen!,Wernerstr. ,"14109 Berlin, Wannsee (Zehlendorf)",Dachgeschoss,,"104,63 m²",,"3,5",,,1.190 €,1.470 €,Gepflegt
yesterday,110651212,***Schicke 2-Zimmer in Reinickendorf***2 Balkone***,Markstr. ,"13409 Berlin, Reinickendorf (Reinickendorf)",,4,"74,61 m²",,2,,,709 €,895 €,
yesterday,111426839,Stilvolle Eleganz - Erstbezug in Mahlsdorf Süd,,12623 Berlin,Dachgeschoss,2,70 m²,,3,,,850 €,990 €,
yesterday,111426834,Familienoase im Grünen mit Gartenanteil und Kamin,,12623 Berlin,,,,,,,,,,
yesterday,112048292,Paul Immobilien presents: exclusive 2-room-apartment in the LIVING 108 * furniture by arrangement *,Chausseestr. ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,2 von 5,65 m²,65 m²,2,1,1,1.150 €,1.400 €,Neuwertig
yesterday,108519860,Einzigartige Galeriewohnung in der Friedrichstraße!,Friedrichstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,0 von 5,110 m²,110 m²,2,1,2,1.750 €,2.465 €,Neuwertig
yesterday,109284681,Anspruchsvolles Apartment am Potsdamer Platz!,Voßstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,7 von 7,111 m²,,2,1,1,1.600 €,"1.988,50 € (zzgl. Heizkosten)",Neuwertig
yesterday,109384048,Über den Dächern Berlins am Leipziger Platz!,Leipziger Platz ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,9 von 11,"166,96 m²",,3,2,1,2.490 €,3.140 €,Neuwertig
yesterday,110031587,Geräumige 3-Zimmer Wohnung in Bester Lage!,JosephvonEichendorffGasse ,"10785 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3,"105,97 m²",,2,2,2,1.740 €,"2.163,88 €",Neuwertig
yesterday,110031604,Maisonettewohnung mit Großstadtflair am Potsdamer Platz!,JosephvonEichendorffGasse ,"10785 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,8,"83,49 m²",,2,1,1,1.450 €,"1.783,96 €",Neuwertig
yesterday,111124575,Beste City-Lage mit Weitblick!,Leipziger Straße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,7 von 7,252 m²,,5,2,3,4.200 €,"5.183,81 €",
yesterday,111322331,Neubauwohnung mit Klimaanlage in Toplage - Concierge-Service,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",,,,,,,,,,
yesterday,111321120,Erstbezug in großartiger Mitte-Lage - sonniger Balkon - Concierge-Service,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,6 von 6,"92,83 m²",,3,2,1,"2.042,26 €","2.446,70 €",Erstbezug
yesterday,112027192,"Besichtigung am Donnerstag 14.12. um 18:30 Uhr! 4 ZIMMER, WG-GEEIGNET, LAMINAT, EINBAUKÜCHE, BALKON",Reinickendorfer Straße ,"13347 Berlin, Wedding (Wedding)",Dachgeschoss,6,"92,83 m²","92,83 m²",4,4,1,995 €,"1.239,90 €",Modernisiert
yesterday,111863311,ERSTBEZUG NACH SANIERUNG! - Großzügige 1 Zimmerwohnung - 729 € zzgl. Heizung,Blücherstr. ,"10961 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,5,"61,43 m²",,1,,,633 €,729 €,Erstbezug nach Sanierung
yesterday,109375571,Herrschaftlicher Design-Altbau am Ludwigkirchplatz,,10707 Berlin,,,,,,,,,,
yesterday,111345321,Sanierter Erstbezug in Altbauwohnung am Ku´damm,,10623 Berlin,Etagenwohnung,1,167 m²,,4,3,2,2.950 €,3.350 €,Erstbezug nach Sanierung
yesterday,111322637,Prachtvoller Stuckaltbau im Erstbezug nahe Ku‘damm,,10629 Berlin,Etagenwohnung,1 von 5,319 m²,,7,3,3,6.060 €,6.790 €,Erstbezug nach Sanierung
yesterday,111814972,Herrschaftliche Altbauwohnung am Wittenbergplatz,,10789 Berlin,Etagenwohnung,2,230 m²,,"5,5",3,1,3.500 €,4.190 €,
yesterday,112041820,**EINZUG AB 01.01.2018** Renovierte Altbauwohnung nahe Hohenzollernplatz!,Nassauische Strasse ,"10717 Berlin, Wilmersdorf (Wilmersdorf)",Etagenwohnung,3 von 4,"60,74 m²",,2,,1,670 €,805 €,Gepflegt
yesterday,103786951,+++YOUNIQ-Apartment für Paare oder Platzsuchende ab September in Berlin! Community Lounges inkl. +++,Müllerstraße ,"13353 Berlin, Wedding (Wedding)",Etagenwohnung,4 von 8,45 m²,,1,1,1,"754,30 €",999 €,Erstbezug
yesterday,112028821,"Schöne, geräumige vier Zimmer Wohnung in Berlin, Friedrichshagen (Köpenick)",Kalkseestraße ,"12587 Berlin, Friedrichshagen (Köpenick)",Maisonette,3 von 3,132 m²,,4,,1,1.950 €,2.270 €,Erstbezug nach Sanierung
yesterday,105172065,"Erstbezug, hochwertig modernisiert, hochherrschaftliche 6 1/2 Zimmer Altbauwohnung (Beletage)",,10715 Berlin,,,,,,,,,,
yesterday,112119578,"Attractive Apartment/Freundliche 3-Zimmer-Wohnung zur Miete im Hansaviertel, Berlin",Bartningallee ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3 von 5,108 m²,,3,,1,1.320 €,1.470 € (zzgl. Heizkosten),Modernisiert
yesterday,112173293,Schöner Wohnen am beliebten Nazarethkirchplatz,Nazarethkirchstraße ,"13347 Berlin, Wedding (Wedding)",Etagenwohnung,3 von 4,41 m²,41 m²,1,,1,455 €,565 €,Saniert
yesterday,111824930,Schöne 2 Zimmerwohnung mit eigenem Gartenanteil - 52 ° Grad Nord unser neues Zuhause,Teichmummelring ,"12527 Berlin, Grünau (Köpenick)",Erdgeschosswohnung,,"68,28 m²",,2,1,1,"785,22 €","1.077,35 €",Erstbezug
yesterday,110057503,"Stilvolle 3-Zimmer-Stadtwohnung in luxuriösem Ambiente, high-end Küche - Erstbezug, provisionsfrei",Puschkinallee ,"12435 Berlin, Treptow (Treptow)",Etagenwohnung,3 von 4,104 m²,,3,,2,1.768 €,1.932 €,Erstbezug
yesterday,106742211,1-Zimmer-Wohnung in Berlin-Reinickendorf,Kienhorstrasse ,"13403 Berlin, Reinickendorf (Reinickendorf)",,,,,,,,,,
yesterday,111275263,"Herrschaftliche zwei Zimmer Wohnung in Berlin, Grunewald (Wilmersdorf) mit eigenem Garten",Bismarckalle ,"14193 Berlin-Grunewald, Grunewald (Wilmersdorf)",Erdgeschosswohnung,0 von 3,95 m²,,2,,2,1.550 €,1.950 €,Erstbezug nach Sanierung
yesterday,111987411,"Ideale Pendlerwohnung: Top-Möblierte 2,5-Zimmer-Wohnung im Hansaviertel",,10557 Berlin,Etagenwohnung,5 von 16,60 m²,60 m²,"2,5",1,1,1.130 €,1.365 €,Erstbezug nach Sanierung
yesterday,112156469,"Traumhafte 4-Zimmer-Wohnung in absolut perfekter Lage (EBK, Balkon,Stellplatz), Berlin",Chaussestraße C,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,4 von 6,"113,1 m²",,4,,2,1.754 €,2.184 €,
yesterday,107165678,Sonnige 4-Zi-Wohnung mit wunderschönem Südbalkon und Garten!,Neuenburger Str. ,"10969 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,3 von 7,"168,86 m²",,4,3,3,2.700 €,3.200 €,Erstbezug
yesterday,111450283,"Schöne, geräumige zwei Zimmer Wohnung in Berlin, Kreuzberg",,10965 Berlin,Sonstige,3 von 5,80 m²,,2,,1,995 €,1.115 €,Erstbezug nach Sanierung
yesterday,54959684,3 Zi Neubau-Whg.modernes Wohnen Nähe Altstadt Spandau mit Fahrstuhl,Seeburger Straße  a,"13581 Berlin-Spandau, Spandau (Spandau)",,,,,,,,,,
yesterday,111636746,Wir haben was Sie suchen: www.lovis.buwog.com - Erstbezug in Friedrichshain,Bossestraße A,"10245 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,,"66,71 m²",,2,1,1,"867,17 €","1.132,24 €",Erstbezug
